n,k,comparisons
900,450,1429
900,450,1429
900,450,1429
900,450,1429
900,450,1429
900,450,1429
900,450,1429
900,450,1429
900,450,1429
900,450,1429
900,450,1429
900,450,1429
900,450,1429
900,450,1429
900,450,1429
900,450,1429
900,450,1429
900,450,1429
900,450,1429
900,450,1429
900,450,1429
900,450,1429
900,450,1429
900,450,1429
900,450,1429
900,450,1429
900,450,1429
900,450,1429
900,450,1429
900,450,1429
900,450,1429
900,450,2697
900,450,2697
900,450,2697
900,450,2697
900,450,2697
900,450,2697
900,450,2697
900,450,2697
900,450,2697
900,450,2697
900,450,2697
900,450,2697
900,450,2697
900,450,2697
900,450,2697
900,450,2697
900,450,2697
900,450,2697
900,450,2697
900,675,2700
900,675,2700
900,675,2700
900,675,2700
900,675,2700
900,675,2700
900,675,2700
900,675,2700
900,675,2700
900,675,2700
900,675,2700
900,675,2700
900,675,2700
900,675,2700
900,675,2700
900,675,2700
900,675,2700
900,675,2700
900,675,2700
900,675,2700
900,675,2700
900,675,2700
900,675,2700
900,675,2700
900,675,2700
900,675,2700
900,675,2700
900,675,2700
900,675,2700
900,675,2700
900,675,2700
900,675,2700
900,675,2700
900,675,2700
900,675,2700
900,675,2700
900,675,2700
900,675,2700
900,675,2700
900,675,2700
900,675,2700
900,675,2700
900,675,2700
900,675,2700
900,675,2700
900,675,2700
900,675,2700
900,675,2700
900,675,2700
900,675,2675
900,900,2598
900,900,2598
900,900,2598
900,900,2598
900,900,2598
900,900,2598
900,900,2598
900,900,2598
900,900,2598
900,900,2598
900,900,2598
900,900,2598
900,900,2598
900,900,2598
900,900,2598
900,900,2598
900,900,2598
900,900,2598
900,900,2598
900,900,2598
900,900,2598
900,900,2598
900,900,2598
900,900,2598
900,900,2598
900,900,2598
900,900,2598
900,900,2598
900,900,2598
900,900,2598
900,900,2598
900,900,2598
900,900,2598
900,900,2598
900,900,2598
900,900,2598
900,900,2598
900,900,2598
900,900,2598
900,900,2598
900,900,2598
900,900,2598
900,900,2598
900,900,2598
900,900,2598
900,900,2598
900,900,2598
900,900,2598
900,900,2598
900,900,2598
1000,1,3112
1000,1,3112
1000,1,3112
1000,1,3112
1000,1,3112
1000,1,3112
1000,1,3112
1000,1,3112
1000,1,3112
1000,1,3112
1000,1,3112
1000,1,3112
1000,1,3112
1000,1,3112
1000,1,3112
1000,1,3112
1000,1,3112
1000,1,3112
1000,1,3112
1000,1,3112
1000,1,3112
1000,1,3091
1000,1,3091
1000,1,3091
1000,1,3091
1000,1,3091
1000,1,3091
1000,1,3091
1000,1,3091
1000,1,3091
1000,1,3091
1000,1,3091
1000,1,3091
1000,1,3091
1000,1,3091
1000,1,3091
1000,1,3091
1000,1,3091
1000,1,3091
1000,1,3091
1000,1,3091
1000,1,3091
1000,1,3091
1000,1,3091
1000,1,3091
1000,1,3091
1000,1,3091
1000,1,3091
1000,1,3091
1000,1,3091
1000,250,3054
1000,250,3054
1000,250,3054
1000,250,3054
1000,250,3054
1000,250,3054
1000,250,3054
1000,250,3054
1000,250,3054
1000,250,3054
1000,250,3054
1000,250,3054
1000,250,3054
1000,250,3054
1000,250,3054
1000,250,3054
1000,250,3054
1000,250,3054
1000,250,3054
1000,250,3054
1000,250,3054
1000,250,3054
1000,250,3054
1000,250,3054
1000,250,3054
1000,250,3054
1000,250,3054
1000,250,3054
1000,250,3054
1000,250,3054
1000,250,3054
1000,250,3054
1000,250,3054
1000,250,3054
1000,250,3054
1000,250,3054
1000,250,3054
1000,250,3054
1000,250,3054
1000,250,3054
1000,250,3054
1000,250,2885
1000,250,2885
1000,250,2885
1000,250,2885
1000,250,2885
1000,250,2885
1000,250,2885
1000,250,2885
1000,250,2885
1000,500,3184
1000,500,3184
1000,500,3184
1000,500,3184
1000,500,3184
1000,500,3184
1000,500,3184
1000,500,3184
1000,500,3184
1000,500,3184
1000,500,3184
1000,500,3184
1000,500,3184
1000,500,3184
1000,500,3184
1000,500,3184
1000,500,3184
1000,500,3184
1000,500,3184
1000,500,3184
1000,500,3184
1000,500,3184
1000,500,3184
1000,500,3184
1000,500,3184
1000,500,3184
1000,500,3184
1000,500,3184
1000,500,3184
1000,500,3184
1000,500,3184
1000,500,3184
1000,500,3184
1000,500,3184
1000,500,3184
1000,500,3184
1000,500,3184
1000,500,3184
1000,500,3184
1000,500,3184
1000,500,3184
1000,500,3184
1000,500,3184
1000,500,3184
1000,500,3184
1000,500,3184
1000,500,3184
1000,500,3184
1000,500,3184
1000,500,3184
1000,750,3162
1000,750,3162
1000,750,3162
1000,750,3162
1000,750,3162
1000,750,3162
1000,750,3162
1000,750,3162
1000,750,3162
1000,750,3075
1000,750,3075
1000,750,3075
1000,750,3075
1000,750,3075
1000,750,3075
1000,750,3075
1000,750,3075
1000,750,3075
1000,750,3075
1000,750,3075
1000,750,3075
1000,750,3075
1000,750,3075
1000,750,3075
1000,750,3075
1000,750,3075
1000,750,3075
1000,750,3075
1000,750,3075
1000,750,3075
1000,750,3075
1000,750,3075
1000,750,3075
1000,750,3075
1000,750,3075
1000,750,3075
1000,750,3075
1000,750,3075
1000,750,3075
1000,750,3075
1000,750,3075
1000,750,3075
1000,750,3075
1000,750,3075
1000,750,3075
1000,750,3075
1000,750,3075
1000,750,3075
1000,750,3075
1000,750,3075
1000,1000,3020
1000,1000,3020
1000,1000,3020
1000,1000,3020
1000,1000,3020
1000,1000,3020
1000,1000,3020
1000,1000,3020
1000,1000,3020
1000,1000,3020
1000,1000,3020
1000,1000,3020
1000,1000,3020
1000,1000,3020
1000,1000,3020
1000,1000,3020
1000,1000,3020
1000,1000,3020
1000,1000,3020
1000,1000,3020
1000,1000,3020
1000,1000,3020
1000,1000,3020
1000,1000,3020
1000,1000,3020
1000,1000,3020
1000,1000,3020
1000,1000,3094
1000,1000,3094
1000,1000,3094
1000,1000,3094
1000,1000,3094
1000,1000,3094
1000,1000,3094
1000,1000,3094
1000,1000,3094
1000,1000,3094
1000,1000,3094
1000,1000,3094
1000,1000,3094
1000,1000,3094
1000,1000,3094
1000,1000,3094
1000,1000,3094
1000,1000,3094
1000,1000,3094
1000,1000,3094
1000,1000,3094
1000,1000,3094
1000,1000,3094
1100,1,3473
1100,1,3473
1100,1,3473
1100,1,3473
1100,1,3473
1100,1,3473
1100,1,3473
1100,1,3473
1100,1,3473
1100,1,3473
1100,1,3473
1100,1,3473
1100,1,3473
1100,1,3473
1100,1,3473
1100,1,3473
1100,1,3473
1100,1,3473
1100,1,3473
1100,1,3473
1100,1,3473
1100,1,3473
1100,1,3473
1100,1,3473
1100,1,3473
1100,1,3473
1100,1,3473
1100,1,3473
1100,1,3473
1100,1,3473
1100,1,3473
1100,1,3473
1100,1,3473
1100,1,3473
1100,1,3473
1100,1,3473
1100,1,3473
1100,1,3473
1100,1,3473
1100,1,3473
1100,1,3473
1100,1,3473
1100,1,3473
1100,1,3473
1100,1,3473
1100,1,3313
1100,1,3313
1100,1,3313
1100,1,3313
1100,1,3313
1100,275,3379
1100,275,3379
1100,275,3379
1100,275,3379
1100,275,3379
1100,275,3379
1100,275,3379
1100,275,3379
1100,275,3379
1100,275,3379
1100,275,3379
1100,275,3379
1100,275,3379
1100,275,3379
1100,275,3379
1100,275,3379
1100,275,3379
1100,275,3379
1100,275,3379
1100,275,3379
1100,275,3379
1100,275,3379
1100,275,3379
1100,275,3379
1100,275,3379
1100,275,3379
1100,275,3379
1100,275,3379
1100,275,3379
1100,275,3379
1100,275,3379
1100,275,3379
1100,275,3379
1100,275,3379
1100,275,3379
1100,275,3379
1100,275,3379
1100,275,3379
1100,275,3379
1100,275,3379
1100,275,3379
1100,275,3379
1100,275,3379
1100,275,3379
1100,275,3379
1100,275,3379
1100,275,3379
1100,275,3379
1100,275,3379
1100,275,3379
1100,550,3425
1100,550,3425
1100,550,3425
1100,550,3425
1100,550,3425
1100,550,3425
1100,550,3425
1100,550,3425
1100,550,3425
1100,550,3425
1100,550,3425
1100,550,3425
1100,550,3425
1100,550,3425
1100,550,3339
1100,550,3339
1100,550,3339
1100,550,3339
1100,550,3339
1100,550,3339
1100,550,3339
1100,550,3339
1100,550,3339
1100,550,3339
1100,550,3339
1100,550,3339
1100,550,3339
1100,550,3339
1100,550,3339
1100,550,3339
1100,550,3339
1100,550,3339
1100,550,3339
1100,550,3339
1100,550,3339
1100,550,3339
1100,550,3339
1100,550,3339
1100,550,3339
1100,550,3339
1100,550,3339
1100,550,3339
1100,550,3339
1100,550,3339
1100,550,3339
1100,550,3339
1100,550,3339
1100,550,3339
1100,550,3339
1100,550,3339
1100,825,3400
1100,825,3400
1100,825,3400
1100,825,3400
1100,825,3400
1100,825,3400
1100,825,3400
1100,825,3400
1100,825,3400
1100,825,3400
1100,825,3400
1100,825,3400
1100,825,3400
1100,825,3400
1100,825,3400
1100,825,3400
1100,825,3400
1100,825,3400
1100,825,3400
1100,825,3400
1100,825,3400
1100,825,3400
1100,825,3400
1100,825,3400
1100,825,3400
1100,825,3400
1100,825,3400
1100,825,3400
1100,825,3400
1100,825,3400
1100,825,3400
1100,825,3400
1100,825,3400
1100,825,3400
1100,825,3334
1100,825,3334
1100,825,3334
1100,825,3334
1100,825,3334
1100,825,3334
1100,825,3334
1100,825,3334
1100,825,3334
1100,825,3334
1100,825,3334
1100,825,3334
1100,825,3334
1100,825,3334
1100,825,3334
1100,825,3334
1100,1100,3315
1100,1100,3315
1100,1100,3315
1100,1100,3315
1100,1100,3315
1100,1100,3315
1100,1100,3315
1100,1100,3315
1100,1100,3315
1100,1100,3315
1100,1100,3315
1100,1100,3315
1100,1100,3315
1100,1100,3315
1100,1100,3315
1100,1100,3315
1100,1100,3315
1100,1100,3315
1100,1100,3315
1100,1100,3315
1100,1100,3315
1100,1100,3315
1100,1100,3315
1100,1100,3315
1100,1100,3315
1100,1100,3315
1100,1100,3315
1100,1100,3315
1100,1100,3315
1100,1100,3315
1100,1100,3315
1100,1100,3315
1100,1100,3315
1100,1100,3315
1100,1100,3315
1100,1100,3315
1100,1100,3315
1100,1100,3315
1100,1100,3315
1100,1100,3315
1100,1100,3315
1100,1100,3315
1100,1100,3315
1100,1100,3315
1100,1100,3315
1100,1100,3315
1100,1100,3315
1100,1100,3315
1100,1100,3315
1100,1100,3315
1200,1,3593
1200,1,3593
1200,1,3659
1200,1,3659
1200,1,3659
1200,1,3659
1200,1,3659
1200,1,3659
1200,1,3659
1200,1,3659
1200,1,3659
1200,1,3659
1200,1,3659
1200,1,3659
1200,1,3659
1200,1,3659
1200,1,3659
1200,1,3659
1200,1,3659
1200,1,3659
1200,1,3659
1200,1,3659
1200,1,3659
1200,1,3659
1200,1,3659
1200,1,3659
1200,1,3659
1200,1,3659
1200,1,3659
1200,1,3659
1200,1,3659
1200,1,3659
1200,1,3659
1200,1,3659
1200,1,3659
1200,1,3659
1200,1,3659
1200,1,3659
1200,1,3659
1200,1,3659
1200,1,3659
1200,1,3659
1200,1,3659
1200,1,3659
1200,1,3659
1200,1,3659
1200,1,3659
1200,1,3659
1200,1,3659
1200,1,3659
1200,300,3627
1200,300,3627
1200,300,3627
1200,300,3627
1200,300,3627
1200,300,3627
1200,300,3627
1200,300,3627
1200,300,3627
1200,300,3627
1200,300,3627
1200,300,3627
1200,300,3627
1200,300,3627
1200,300,3627
1200,300,3627
1200,300,3627
1200,300,3627
1200,300,3627
1200,300,3627
1200,300,3627
1200,300,3627
1200,300,3521
1200,300,3521
1200,300,3521
1200,300,3521
1200,300,3521
1200,300,3521
1200,300,3521
1200,300,3521
1200,300,3521
1200,300,3521
1200,300,3521
1200,300,3521
1200,300,3521
1200,300,3521
1200,300,3521
1200,300,3521
1200,300,3521
1200,300,3521
1200,300,3521
1200,300,3521
1200,300,3521
1200,300,3521
1200,300,3521
1200,300,3521
1200,300,3521
1200,300,3521
1200,300,3521
1200,300,3521
1200,600,3510
1200,600,3510
1200,600,3510
1200,600,3510
1200,600,3510
1200,600,3510
1200,600,3510
1200,600,3510
1200,600,3510
1200,600,3510
1200,600,3510
1200,600,3510
1200,600,3510
1200,600,3510
1200,600,3510
1200,600,3510
1200,600,3510
1200,600,3510
1200,600,3510
1200,600,3510
1200,600,3510
1200,600,3510
1200,600,3510
1200,600,3510
1200,600,3510
1200,600,3510
1200,600,3510
1200,600,3510
1200,600,3510
1200,600,3510
1200,600,3510
1200,600,3510
1200,600,3510
1200,600,3510
1200,600,3510
1200,600,3510
1200,600,3510
1200,600,3510
1200,600,3510
1200,600,3510
1200,600,3510
1200,600,3510
1200,600,3547
1200,600,3547
1200,600,3547
1200,600,3547
1200,600,3547
1200,600,3547
1200,600,3547
1200,600,3547
1200,900,3628
1200,900,3628
1200,900,3628
1200,900,3628
1200,900,3628
1200,900,3628
1200,900,3628
1200,900,3628
1200,900,3628
1200,900,3628
1200,900,3628
1200,900,3628
1200,900,3628
1200,900,3628
1200,900,3628
1200,900,3628
1200,900,3628
1200,900,3628
1200,900,3628
1200,900,3628
1200,900,3628
1200,900,3628
1200,900,3628
1200,900,3628
1200,900,3628
1200,900,3628
1200,900,3628
1200,900,3628
1200,900,3628
1200,900,3628
1200,900,3628
1200,900,3628
1200,900,3628
1200,900,3628
1200,900,3628
1200,900,3628
1200,900,3628
1200,900,3628
1200,900,3628
1200,900,3628
1200,900,3628
1200,900,3628
1200,900,3628
1200,900,3628
1200,900,3628
1200,900,3628
1200,900,3628
1200,900,3628
1200,900,3628
1200,900,3628
1200,1200,3602
1200,1200,3602
1200,1200,3602
1200,1200,3602
1200,1200,3602
1200,1200,3602
1200,1200,3602
1200,1200,3602
1200,1200,3602
1200,1200,3602
1200,1200,3602
1200,1200,3602
1200,1200,3527
1200,1200,3527
1200,1200,3527
1200,1200,3527
1200,1200,3527
1200,1200,3527
1200,1200,3527
1200,1200,3527
1200,1200,3527
1200,1200,3527
1200,1200,3527
1200,1200,3527
1200,1200,3527
1200,1200,3527
1200,1200,3527
1200,1200,3527
1200,1200,3527
1200,1200,3527
1200,1200,3527
1200,1200,3527
1200,1200,3527
1200,1200,3527
1200,1200,3527
1200,1200,3527
1200,1200,3527
1200,1200,3527
1200,1200,3527
1200,1200,3527
1200,1200,3527
1200,1200,3527
1200,1200,3527
1200,1200,3527
1200,1200,3527
1200,1200,3527
1200,1200,3527
1200,1200,3527
1200,1200,3527
1200,1200,3527
1300,1,3918
1300,1,3918
1300,1,3918
1300,1,3918
1300,1,3918
1300,1,3918
1300,1,3918
1300,1,3918
1300,1,3918
1300,1,3918
1300,1,3918
1300,1,3918
1300,1,3918
1300,1,3918
1300,1,3918
1300,1,3918
1300,1,3918
1300,1,3918
1300,1,3918
1300,1,3918
1300,1,3918
1300,1,3918
1300,1,3918
1300,1,3918
1300,1,3918
1300,1,3918
1300,1,4034
1300,1,4034
1300,1,4034
1300,1,4034
1300,1,4034
1300,1,4034
1300,1,4034
1300,1,4034
1300,1,4034
1300,1,4034
1300,1,4034
1300,1,4034
1300,1,4034
1300,1,4034
1300,1,4034
1300,1,4034
1300,1,4034
1300,1,4034
1300,1,4034
1300,1,4034
1300,1,4034
1300,1,4034
1300,1,4034
1300,1,4034
1300,325,4004
1300,325,4004
1300,325,4004
1300,325,4004
1300,325,4004
1300,325,4004
1300,325,4004
1300,325,4004
1300,325,4004
1300,325,4004
1300,325,4004
1300,325,4004
1300,325,4004
1300,325,4004
1300,325,4004
1300,325,4004
1300,325,4004
1300,325,4004
1300,325,4004
1300,325,4004
1300,325,4004
1300,325,4004
1300,325,4004
1300,325,4004
1300,325,4004
1300,325,4004
1300,325,4004
1300,325,4004
1300,325,4004
1300,325,4004
1300,325,4004
1300,325,4004
1300,325,4004
1300,325,4004
1300,325,4004
1300,325,4004
1300,325,4004
1300,325,4004
1300,325,4004
1300,325,4004
1300,325,3905
1300,325,3905
1300,325,3905
1300,325,3905
1300,325,3905
1300,325,3905
1300,325,3905
1300,325,3905
1300,325,3905
1300,325,3905
1300,650,3928
1300,650,3928
1300,650,3928
1300,650,3928
1300,650,3928
1300,650,3928
1300,650,3928
1300,650,3928
1300,650,3928
1300,650,3928
1300,650,3928
1300,650,3928
1300,650,3928
1300,650,3928
1300,650,3928
1300,650,3928
1300,650,3928
1300,650,3928
1300,650,3928
1300,650,3928
1300,650,3928
1300,650,3928
1300,650,3928
1300,650,3928
1300,650,3928
1300,650,3928
1300,650,3928
1300,650,3928
1300,650,3928
1300,650,3928
1300,650,3928
1300,650,3928
1300,650,3928
1300,650,3928
1300,650,3928
1300,650,3928
1300,650,3928
1300,650,3928
1300,650,3928
1300,650,3928
1300,650,3928
1300,650,3928
1300,650,3928
1300,650,3928
1300,650,3928
1300,650,3928
1300,650,3928
1300,650,3928
1300,650,3928
1300,650,3928
1300,975,4001
1300,975,4001
1300,975,4001
1300,975,4001
1300,975,4001
1300,975,4001
1300,975,4001
1300,975,3777
1300,975,3777
1300,975,3777
1300,975,3777
1300,975,3777
1300,975,3777
1300,975,3777
1300,975,3777
1300,975,3777
1300,975,3777
1300,975,3777
1300,975,3777
1300,975,3777
1300,975,3777
1300,975,3777
1300,975,3777
1300,975,3777
1300,975,3777
1300,975,3777
1300,975,3777
1300,975,3777
1300,975,3777
1300,975,3777
1300,975,3777
1300,975,3777
1300,975,3777
1300,975,3777
1300,975,3777
1300,975,3777
1300,975,3777
1300,975,3777
1300,975,3777
1300,975,3777
1300,975,3777
1300,975,3777
1300,975,3777
1300,975,3777
1300,975,3777
1300,975,3777
1300,975,3777
1300,975,3777
1300,975,3777
1300,975,3777
1300,1300,3836
1300,1300,3836
1300,1300,3836
1300,1300,3836
1300,1300,3836
1300,1300,3836
1300,1300,3836
1300,1300,3836
1300,1300,3836
1300,1300,3836
1300,1300,3836
1300,1300,3836
1300,1300,3836
1300,1300,3836
1300,1300,3836
1300,1300,3836
1300,1300,3836
1300,1300,3836
1300,1300,3836
1300,1300,3836
1300,1300,3836
1300,1300,3836
1300,1300,3836
1300,1300,4014
1300,1300,4014
1300,1300,4014
1300,1300,4014
1300,1300,4014
1300,1300,4014
1300,1300,4014
1300,1300,4014
1300,1300,4014
1300,1300,4014
1300,1300,4014
1300,1300,4014
1300,1300,4014
1300,1300,4014
1300,1300,4014
1300,1300,4014
1300,1300,4014
1300,1300,4014
1300,1300,4014
1300,1300,4014
1300,1300,4014
1300,1300,4014
1300,1300,4014
1300,1300,4014
1300,1300,4014
1300,1300,4014
1300,1300,4014
1400,1,4380
1400,1,4380
1400,1,4380
1400,1,4380
1400,1,4380
1400,1,4380
1400,1,4380
1400,1,4380
1400,1,4380
1400,1,4380
1400,1,4380
1400,1,4380
1400,1,4380
1400,1,4380
1400,1,4380
1400,1,4380
1400,1,4380
1400,1,4380
1400,1,4380
1400,1,4380
1400,1,4380
1400,1,4380
1400,1,4380
1400,1,4429
1400,1,4429
1400,1,4429
1400,1,4429
1400,1,4429
1400,1,4429
1400,1,4429
1400,1,4429
1400,1,4429
1400,1,4429
1400,1,4429
1400,1,4322
1400,1,4322
1400,1,4322
1400,1,4322
1400,1,4322
1400,1,4322
1400,1,4322
1400,1,4322
1400,1,4322
1400,1,4322
1400,1,4322
1400,1,4322
1400,1,4322
1400,1,4322
1400,1,4322
1400,1,4322
1400,350,4299
1400,350,4299
1400,350,4299
1400,350,4299
1400,350,4299
1400,350,4299
1400,350,4299
1400,350,4299
1400,350,4299
1400,350,4299
1400,350,4299
1400,350,4299
1400,350,4299
1400,350,4299
1400,350,4299
1400,350,4299
1400,350,4299
1400,350,4299
1400,350,4299
1400,350,4299
1400,350,4299
1400,350,4299
1400,350,4299
1400,350,4299
1400,350,4299
1400,350,4299
1400,350,4299
1400,350,4299
1400,350,4299
1400,350,4299
1400,350,4299
1400,350,4299
1400,350,4299
1400,350,4299
1400,350,4299
1400,350,4299
1400,350,4299
1400,350,4299
1400,350,4299
1400,350,4299
1400,350,4299
1400,350,4299
1400,350,4299
1400,350,4299
1400,350,4299
1400,350,4299
1400,350,4299
1400,350,4280
1400,350,4280
1400,350,4280
1400,700,4323
1400,700,4323
1400,700,4323
1400,700,4323
1400,700,4323
1400,700,4323
1400,700,4323
1400,700,4323
1400,700,4323
1400,700,4323
1400,700,4323
1400,700,4323
1400,700,4323
1400,700,4323
1400,700,4323
1400,700,4323
1400,700,4323
1400,700,4323
1400,700,4323
1400,700,4323
1400,700,4323
1400,700,4323
1400,700,4323
1400,700,4323
1400,700,4323
1400,700,4323
1400,700,4323
1400,700,4323
1400,700,4323
1400,700,4323
1400,700,4323
1400,700,4323
1400,700,4323
1400,700,4323
1400,700,4323
1400,700,4323
1400,700,4323
1400,700,4323
1400,700,4323
1400,700,4323
1400,700,4323
1400,700,4323
1400,700,4323
1400,700,4323
1400,700,4323
1400,700,4323
1400,700,4323
1400,700,4323
1400,700,4323
1400,700,4323
1400,1050,4276
1400,1050,4276
1400,1050,4276
1400,1050,4276
1400,1050,4276
1400,1050,4276
1400,1050,4276
1400,1050,4276
1400,1050,4276
1400,1050,4276
1400,1050,4276
1400,1050,4276
1400,1050,4276
1400,1050,4276
1400,1050,4276
1400,1050,4276
1400,1050,4382
1400,1050,4382
1400,1050,4382
1400,1050,4382
1400,1050,4382
1400,1050,4382
1400,1050,4382
1400,1050,4382
1400,1050,4382
1400,1050,4382
1400,1050,4382
1400,1050,4382
1400,1050,4382
1400,1050,4382
1400,1050,4382
1400,1050,4382
1400,1050,4382
1400,1050,4382
1400,1050,4382
1400,1050,4382
1400,1050,4382
1400,1050,4382
1400,1050,4382
1400,1050,4382
1400,1050,4382
1400,1050,4382
1400,1050,4382
1400,1050,4382
1400,1050,4382
1400,1050,4382
1400,1050,4382
1400,1050,4382
1400,1050,4382
1400,1050,4382
1400,1400,4367
1400,1400,4367
1400,1400,4367
1400,1400,4367
1400,1400,4367
1400,1400,4367
1400,1400,4367
1400,1400,4367
1400,1400,4367
1400,1400,4367
1400,1400,4367
1400,1400,4367
1400,1400,4367
1400,1400,4367
1400,1400,4367
1400,1400,4367
1400,1400,4367
1400,1400,4367
1400,1400,4367
1400,1400,4367
1400,1400,4367
1400,1400,4367
1400,1400,4367
1400,1400,4367
1400,1400,4367
1400,1400,4367
1400,1400,4367
1400,1400,4367
1400,1400,4345
1400,1400,4345
1400,1400,4345
1400,1400,4345
1400,1400,4345
1400,1400,4345
1400,1400,4345
1400,1400,4345
1400,1400,4345
1400,1400,4345
1400,1400,4345
1400,1400,4345
1400,1400,4345
1400,1400,4345
1400,1400,4345
1400,1400,4345
1400,1400,4345
1400,1400,4345
1400,1400,4345
1400,1400,4345
1400,1400,4345
1400,1400,4345
1500,1,4650
1500,1,4650
1500,1,4650
1500,1,4650
1500,1,4650
1500,1,4650
1500,1,4650
1500,1,4650
1500,1,4650
1500,1,4650
1500,1,4650
1500,1,4650
1500,1,4650
1500,1,4650
1500,1,4650
1500,1,4650
1500,1,4650
1500,1,4650
1500,1,4650
1500,1,4650
1500,1,4650
1500,1,4650
1500,1,4650
1500,1,4650
1500,1,4650
1500,1,4650
1500,1,4650
1500,1,4650
