group,n,comparisons,swaps,time
19,37100,571084,82291,2955
19,37100,571084,82291,2773
19,37100,571084,82291,2987
19,37100,571084,82291,3269
19,37100,571084,82291,2902
19,37100,571084,82291,2904
19,37100,571084,82291,2978
19,37100,571084,82291,2864
19,37100,571084,82291,2870
19,37100,571084,82291,2900
19,37100,571084,82291,2946
19,37100,571084,82291,2849
19,37100,571084,82291,2828
19,37100,571084,82291,2854
19,37100,571084,82291,2963
19,37100,571084,82291,3019
19,37100,571084,82291,2988
19,37100,571084,82291,3029
19,37100,571084,82291,3721
19,38100,591836,84617,2896
19,38100,591836,84617,2918
19,38100,591836,84617,2947
19,38100,591836,84617,3009
19,38100,591836,84617,2981
19,38100,591836,84617,3194
19,38100,591836,84617,3168
19,38100,591836,84617,3073
19,38100,591836,84617,3148
19,38100,591836,84617,2991
19,38100,591836,84617,2938
19,38100,591836,84617,3216
19,38100,591836,84617,2859
19,38100,591836,84617,2967
19,38100,591836,84617,3136
19,38100,591836,84617,2943
19,38100,591836,84617,3199
19,38100,591836,84617,3006
19,38100,591836,84617,2982
19,38100,591836,84617,3158
19,38100,591836,84617,3102
19,38100,591836,84617,3099
19,38100,591836,84617,2958
19,38100,591836,84617,3170
19,38100,591836,84617,2950
19,38100,591836,84617,2990
19,38100,591836,84617,3330
19,38100,591836,84617,3158
19,38100,591836,84617,3182
19,38100,591836,84617,3217
19,38100,591836,84617,3420
19,38100,591836,84617,3127
19,38100,566168,84838,3088
19,38100,566168,84838,3039
19,38100,566168,84838,2894
19,38100,566168,84838,3113
19,38100,566168,84838,3178
19,38100,566168,84838,2883
19,38100,566168,84838,3148
19,38100,566168,84838,3172
19,38100,566168,84838,2945
19,38100,566168,84838,3242
19,38100,566168,84838,3181
19,38100,566168,84838,3280
19,38100,566168,84838,2929
19,38100,566168,84838,3150
19,38100,566168,84838,3177
19,38100,566168,84838,3226
19,38100,566168,84838,3331
19,38100,566168,84838,3071
19,39100,611616,87826,3385
19,39100,611616,87826,3328
19,39100,611616,87826,3321
19,39100,611616,87826,3303
19,39100,611616,87826,3291
19,39100,611616,87826,3351
19,39100,611616,87826,3336
19,39100,611616,87826,3401
19,39100,611616,87826,3343
19,39100,611616,87826,3283
19,39100,611616,87826,3455
19,39100,611616,87826,3158
19,39100,611616,87826,3327
19,39100,611616,87826,3305
19,39100,611616,87826,3359
19,39100,611616,87826,3190
19,39100,611616,87826,4100
19,39100,611616,87826,3080
19,39100,611616,87826,3233
19,39100,611616,87826,2989
19,39100,611616,87826,3313
19,39100,611616,87826,3385
19,39100,611616,87826,3246
19,39100,611616,87826,3162
19,39100,611616,87826,3082
19,39100,611616,87826,3101
19,39100,611616,87826,3111
19,39100,611616,87826,3096
19,39100,611616,87826,3241
19,39100,611616,87826,3008
19,39100,611616,87826,3079
19,39100,611616,87826,3180
19,39100,589133,87630,3236
19,39100,589133,87630,3281
19,39100,589133,87630,3308
19,39100,589133,87630,3527
19,39100,589133,87630,3177
19,39100,589133,87630,3094
19,39100,589133,87630,3176
19,39100,589133,87630,2956
19,39100,589133,87630,3341
19,39100,589133,87630,3056
19,39100,589133,87630,2975
19,39100,589133,87630,2888
19,39100,589133,87630,3282
19,39100,589133,87630,3241
19,39100,589133,87630,3378
19,39100,589133,87630,3190
19,39100,589133,87630,3129
19,39100,589133,87630,3071
19,40100,629217,89607,3160
19,40100,629217,89607,3262
19,40100,629217,89607,3053
19,40100,629217,89607,3298
19,40100,629217,89607,3219
19,40100,629217,89607,3371
19,40100,629217,89607,3123
19,40100,629217,89607,3154
19,40100,629217,89607,3235
19,40100,629217,89607,3476
19,40100,629217,89607,3231
19,40100,629217,89607,3134
19,40100,629217,89607,3245
19,40100,629217,89607,3342
19,40100,629217,89607,3273
19,40100,629217,89607,3115
19,40100,629217,89607,3232
19,40100,629217,89607,3183
19,40100,629217,89607,3169
19,40100,629217,89607,3189
19,40100,629217,89607,3135
19,40100,629217,89607,3146
19,40100,629217,89607,3279
19,40100,629217,89607,3132
19,40100,629217,89607,2997
19,40100,629217,89607,3155
19,40100,629217,89607,3184
19,40100,629217,89607,3112
19,40100,629217,89607,3001
19,40100,629217,89607,3138
19,40100,629217,89607,3234
19,40100,629217,89607,3241
19,40100,629217,89607,3024
19,40100,636483,89565,3217
19,40100,636483,89565,3362
19,40100,636483,89565,3232
19,40100,636483,89565,3298
19,40100,636483,89565,3459
19,40100,636483,89565,3296
19,40100,636483,89565,3579
19,40100,636483,89565,3387
19,40100,636483,89565,3480
19,40100,636483,89565,3184
19,40100,636483,89565,3135
19,40100,636483,89565,3456
19,40100,636483,89565,3550
19,40100,636483,89565,3120
19,40100,636483,89565,3054
19,40100,636483,89565,3224
19,40100,636483,89565,3538
19,41100,311052,45856,1768
19,41100,311052,45856,1648
19,41100,311052,45856,1686
19,41100,311052,45856,1636
19,41100,311052,45856,1724
19,41100,311052,45856,1573
19,41100,311052,45856,1660
19,41100,311052,45856,1658
19,41100,311052,45856,1653
19,41100,311052,45856,1701
19,41100,311052,45856,1683
19,41100,311052,45856,1620
19,41100,311052,45856,1597
19,41100,311052,45856,1731
19,41100,311052,45856,1672
19,41100,311052,45856,1651
19,41100,311052,45856,1696
19,41100,311052,45856,1696
19,41100,311052,45856,1715
19,41100,311052,45856,1702
19,41100,311052,45856,1652
19,41100,311052,45856,1590
19,41100,311052,45856,1653
19,41100,311052,45856,1809
19,41100,311052,45856,1815
19,41100,311052,45856,1662
19,41100,311052,45856,1657
19,41100,311052,45856,1711
19,41100,311052,45856,1668
19,41100,311052,45856,1693
19,41100,311052,45856,1784
19,41100,311052,45856,1716
19,41100,311052,45856,1672
19,41100,311052,45856,1737
19,41100,311052,45856,1763
19,41100,612267,91550,3311
19,41100,612267,91550,3246
19,41100,612267,91550,3249
19,41100,612267,91550,3240
19,41100,612267,91550,3314
19,41100,612267,91550,3301
19,41100,612267,91550,3220
19,41100,612267,91550,3420
19,41100,612267,91550,3321
19,41100,612267,91550,3382
19,41100,612267,91550,3304
19,41100,612267,91550,3231
19,41100,612267,91550,3529
19,41100,612267,91550,3416
19,41100,612267,91550,3328
19,42100,627521,94014,3681
19,42100,627521,94014,3501
19,42100,627521,94014,3478
19,42100,627521,94014,3433
19,42100,627521,94014,3540
19,42100,627521,94014,3396
19,42100,627521,94014,3524
19,42100,627521,94014,3488
19,42100,627521,94014,3449
19,42100,627521,94014,3952
19,42100,627521,94014,3530
19,42100,627521,94014,3559
19,42100,627521,94014,3626
19,42100,627521,94014,3463
19,42100,627521,94014,3546
19,42100,627521,94014,3434
19,42100,627521,94014,3549
19,42100,627521,94014,3506
19,42100,627521,94014,3592
19,42100,627521,94014,3661
19,42100,627521,94014,3641
19,42100,627521,94014,3738
19,42100,627521,94014,3740
19,42100,627521,94014,3765
19,42100,627521,94014,3941
19,42100,627521,94014,3775
19,42100,627521,94014,3680
19,42100,627521,94014,3752
19,42100,627521,94014,3676
19,42100,627521,94014,3748
19,42100,652543,94696,3840
19,42100,652543,94696,3785
19,42100,652543,94696,3647
19,42100,652543,94696,3971
19,42100,652543,94696,3720
19,42100,652543,94696,3759
19,42100,652543,94696,3771
19,42100,652543,94696,3671
19,42100,652543,94696,3738
19,42100,652543,94696,4849
19,42100,652543,94696,3612
19,42100,652543,94696,3708
19,42100,652543,94696,3608
19,42100,652543,94696,3807
19,42100,652543,94696,3815
19,42100,652543,94696,3652
19,42100,652543,94696,3639
19,42100,652543,94696,3677
19,42100,652543,94696,3723
19,42100,652543,94696,3680
19,43100,679941,96947,3745
19,43100,679941,96947,3776
19,43100,679941,96947,3761
19,43100,679941,96947,3687
19,43100,679941,96947,3778
19,43100,679941,96947,3713
19,43100,679941,96947,3788
19,43100,679941,96947,3681
19,43100,679941,96947,3814
19,43100,679941,96947,3806
19,43100,679941,96947,3641
19,43100,679941,96947,3835
19,43100,679941,96947,3676
19,43100,679941,96947,3471
19,43100,679941,96947,3446
19,43100,679941,96947,3608
19,43100,679941,96947,3782
19,43100,679941,96947,3445
19,43100,679941,96947,3423
19,43100,679941,96947,3623
19,43100,679941,96947,3652
19,43100,679941,96947,3545
19,43100,679941,96947,3517
19,43100,679941,96947,3581
19,43100,679941,96947,3508
19,43100,679941,96947,3543
19,43100,644193,96049,3236
19,43100,644193,96049,3634
19,43100,644193,96049,3390
19,43100,644193,96049,3601
19,43100,644193,96049,5877
19,43100,644193,96049,3928
19,43100,644193,96049,3644
19,43100,644193,96049,3778
19,43100,644193,96049,3685
19,43100,644193,96049,3511
19,43100,644193,96049,3573
19,43100,644193,96049,3691
19,43100,644193,96049,3561
19,43100,644193,96049,3505
19,43100,644193,96049,3487
19,43100,644193,96049,3479
19,43100,644193,96049,3431
19,43100,644193,96049,3569
19,43100,644193,96049,3506
19,43100,644193,96049,3441
19,43100,644193,96049,3518
19,43100,644193,96049,3522
19,43100,644193,96049,3417
19,43100,644193,96049,3636
19,44100,654977,98265,3682
19,44100,654977,98265,3463
19,44100,654977,98265,3627
19,44100,654977,98265,3551
19,44100,654977,98265,3763
19,44100,654977,98265,3514
19,44100,654977,98265,3521
19,44100,654977,98265,3465
19,44100,654977,98265,3457
19,44100,654977,98265,3426
19,44100,654977,98265,3549
19,44100,654977,98265,3401
19,44100,654977,98265,3502
19,44100,654977,98265,3505
19,44100,654977,98265,3541
19,44100,654977,98265,3812
19,44100,654977,98265,3626
19,44100,654977,98265,3560
19,44100,654977,98265,3399
19,44100,654977,98265,3696
19,44100,654977,98265,3358
19,44100,654977,98265,4312
19,44100,650304,97998,3520
19,44100,650304,97998,3512
19,44100,650304,97998,3423
19,44100,650304,97998,3462
19,44100,650304,97998,3620
19,44100,650304,97998,3293
19,44100,650304,97998,3351
19,44100,650304,97998,3416
19,44100,650304,97998,3665
19,44100,650304,97998,3621
19,44100,650304,97998,6527
19,44100,650304,97998,3488
19,44100,650304,97998,3510
19,44100,650304,97998,3483
19,44100,650304,97998,3652
19,44100,650304,97998,3476
19,44100,650304,97998,3379
19,44100,650304,97998,3482
19,44100,650304,97998,3700
19,44100,650304,97998,3429
19,44100,650304,97998,3463
19,44100,650304,97998,3703
19,44100,650304,97998,3625
19,44100,650304,97998,3415
19,44100,650304,97998,3536
19,44100,650304,97998,3625
19,44100,650304,97998,3397
19,44100,650304,97998,3463
19,45100,696087,101111,3598
19,45100,696087,101111,3620
19,45100,696087,101111,3582
19,45100,696087,101111,3732
19,45100,696087,101111,3797
19,45100,696087,101111,3839
19,45100,696087,101111,3511
19,45100,696087,101111,3949
19,45100,696087,101111,3948
19,45100,696087,101111,3660
19,45100,696087,101111,3761
19,45100,696087,101111,3814
19,45100,696087,101111,3514
19,45100,696087,101111,3679
19,45100,696087,101111,3508
19,45100,696087,101111,3477
19,45100,696087,101111,3662
19,45100,696087,101111,3579
19,45100,673237,99964,3680
19,45100,673237,99964,3531
19,45100,673237,99964,3277
19,45100,673237,99964,3742
19,45100,673237,99964,3699
19,45100,673237,99964,3422
19,45100,673237,99964,3487
19,45100,673237,99964,3296
19,45100,673237,99964,3511
19,45100,673237,99964,3653
19,45100,673237,99964,3357
19,45100,673237,99964,3358
19,45100,673237,99964,3600
19,45100,673237,99964,3306
19,45100,673237,99964,3317
19,45100,673237,99964,3781
19,45100,673237,99964,3240
19,45100,673237,99964,3736
19,45100,673237,99964,3388
19,45100,673237,99964,3448
19,45100,673237,99964,3349
19,45100,673237,99964,3624
19,45100,673237,99964,3672
19,45100,673237,99964,3716
19,45100,673237,99964,3487
19,45100,673237,99964,3201
19,45100,673237,99964,3377
19,45100,673237,99964,3450
19,45100,673237,99964,3395
19,45100,673237,99964,3535
19,45100,673237,99964,3313
19,45100,673237,99964,3496
19,46100,693709,103273,3739
19,46100,693709,103273,3821
19,46100,693709,103273,3541
19,46100,693709,103273,3747
19,46100,693709,103273,3390
19,46100,693709,103273,3457
19,46100,693709,103273,3617
19,46100,693709,103273,3546
19,46100,693709,103273,3925
19,46100,693709,103273,3539
19,46100,693709,103273,3485
19,46100,693709,103273,3610
19,46100,693709,103273,3422
19,46100,693709,103273,3343
19,46100,693709,103273,3587
19,46100,685034,102946,3385
19,46100,685034,102946,3465
19,46100,685034,102946,3481
19,46100,685034,102946,3383
19,46100,685034,102946,3904
19,46100,685034,102946,3482
19,46100,685034,102946,3455
19,46100,685034,102946,3735
19,46100,685034,102946,3459
19,46100,685034,102946,3617
19,46100,685034,102946,3549
19,46100,685034,102946,3644
19,46100,685034,102946,3570
19,46100,685034,102946,3651
19,46100,685034,102946,3739
19,46100,685034,102946,3876
19,46100,685034,102946,3795
19,46100,685034,102946,3672
19,46100,685034,102946,3514
19,46100,685034,102946,3751
19,46100,685034,102946,3869
19,46100,685034,102946,3502
19,46100,685034,102946,3845
19,46100,685034,102946,3515
19,46100,685034,102946,3626
19,46100,685034,102946,3455
19,46100,685034,102946,3420
19,46100,685034,102946,3350
19,46100,685034,102946,3605
19,46100,685034,102946,3516
19,46100,685034,102946,3765
19,46100,685034,102946,3602
19,46100,685034,102946,3370
19,46100,685034,102946,3509
19,46100,685034,102946,3669
19,47100,746569,105685,4122
19,47100,746569,105685,3730
19,47100,746569,105685,3871
19,47100,746569,105685,3799
19,47100,746569,105685,3647
19,47100,746569,105685,3768
19,47100,746569,105685,3691
19,47100,746569,105685,3873
19,47100,746569,105685,3844
19,47100,746569,105685,3797
19,47100,746569,105685,4010
19,47100,722918,104771,3702
19,47100,722918,104771,3729
19,47100,722918,104771,3957
19,47100,722918,104771,3653
19,47100,722918,104771,3492
19,47100,722918,104771,3635
19,47100,722918,104771,3791
19,47100,722918,104771,3706
19,47100,722918,104771,3830
19,47100,722918,104771,3955
19,47100,722918,104771,3938
19,47100,722918,104771,4015
19,47100,722918,104771,3992
19,47100,722918,104771,3981
19,47100,722918,104771,3642
19,47100,722918,104771,3866
19,47100,722918,104771,3786
19,47100,722918,104771,3996
19,47100,722918,104771,3530
19,47100,722918,104771,3610
19,47100,722918,104771,3650
19,47100,722918,104771,3529
19,47100,722918,104771,3611
19,47100,722918,104771,3571
19,47100,722918,104771,3677
19,47100,722918,104771,3587
19,47100,722918,104771,3697
19,47100,722918,104771,3642
19,47100,722918,104771,3961
19,47100,722918,104771,3784
19,47100,722918,104771,3641
19,47100,722918,104771,3860
19,47100,722918,104771,3911
19,47100,722918,104771,3834
19,47100,722918,104771,3839
19,47100,722918,104771,3931
19,47100,722918,104771,3814
19,47100,722918,104771,3764
19,47100,722918,104771,3907
19,48100,746587,107530,3763
19,48100,746587,107530,4214
19,48100,746587,107530,4088
19,48100,746587,107530,3757
19,48100,746587,107530,3673
19,48100,746587,107530,3837
19,48100,746587,107530,3844
19,48100,749089,107936,3984
19,48100,749089,107936,3908
19,48100,749089,107936,3678
19,48100,749089,107936,3830
19,48100,749089,107936,4101
19,48100,749089,107936,4006
19,48100,749089,107936,3925
19,48100,749089,107936,4016
19,48100,749089,107936,3945
19,48100,749089,107936,4276
19,48100,749089,107936,4229
19,48100,749089,107936,4047
19,48100,749089,107936,4291
19,48100,749089,107936,3895
19,48100,749089,107936,4293
19,48100,749089,107936,4015
19,48100,749089,107936,4150
19,48100,749089,107936,4199
19,48100,749089,107936,3870
19,48100,749089,107936,4163
19,48100,749089,107936,4123
19,48100,749089,107936,3803
19,48100,749089,107936,3842
19,48100,749089,107936,3842
19,48100,749089,107936,4088
19,48100,749089,107936,4093
19,48100,749089,107936,4331
19,48100,749089,107936,4208
19,48100,749089,107936,3910
19,48100,749089,107936,4027
19,48100,749089,107936,3990
19,48100,749089,107936,4061
19,48100,749089,107936,4080
19,48100,749089,107936,4026
19,48100,749089,107936,3899
19,48100,749089,107936,4332
19,48100,749089,107936,4080
19,48100,749089,107936,4062
19,48100,749089,107936,4187
19,48100,749089,107936,4018
19,48100,749089,107936,4220
19,48100,749089,107936,4080
19,48100,749089,107936,3907
19,49100,774575,109655,4105
19,49100,774575,109655,4024
19,49100,774575,109655,3935
19,49100,774575,109655,3979
19,49100,774575,109655,4048
19,49100,774575,109655,4271
19,49100,774575,109655,4194
19,49100,774575,109655,3828
19,49100,774575,109655,4090
19,49100,774575,109655,3858
19,49100,774575,109655,4228
19,49100,774575,109655,3906
19,49100,774575,109655,3768
19,49100,774575,109655,4144
19,49100,774575,109655,4079
19,49100,774575,109655,4207
19,49100,774575,109655,4273
19,49100,774575,109655,4122
19,49100,774575,109655,4242
19,49100,774575,109655,4159
19,49100,774575,109655,4022
19,49100,774575,109655,4943
19,49100,774575,109655,4478
19,49100,774575,109655,4214
19,49100,774575,109655,4358
19,49100,774575,109655,4298
19,49100,774575,109655,4178
19,49100,774575,109655,4199
19,49100,774575,109655,4179
19,49100,774575,109655,4274
19,49100,774575,109655,3985
19,49100,774575,109655,4056
19,49100,774575,109655,4059
19,49100,774575,109655,3884
19,49100,774575,109655,4055
19,49100,774575,109655,4289
19,49100,774575,109655,4269
19,49100,774575,109655,4178
19,49100,774575,109655,4008
19,49100,774575,109655,4075
19,49100,774575,109655,4278
19,49100,774575,109655,4158
19,49100,759846,110105,4219
19,49100,759846,110105,4072
19,49100,759846,110105,4091
19,49100,759846,110105,4223
19,49100,759846,110105,4126
19,49100,759846,110105,3952
19,49100,759846,110105,4218
19,49100,759846,110105,4399
21,100,1308,189,8
21,100,1308,189,8
21,100,1308,189,12
21,100,1308,189,8
21,100,1308,189,8
21,100,1308,189,8
21,100,1308,189,8
21,100,1308,189,8
21,100,1308,189,9
21,100,1308,189,8
21,100,1308,189,8
21,100,1308,189,8
21,100,1308,189,8
21,100,1308,189,8
21,100,1308,189,8
21,100,1308,189,8
21,100,1308,189,8
21,100,1308,189,8
21,100,1308,189,8
21,100,1308,189,8
21,100,1308,189,8
21,100,1308,189,8
21,100,1308,189,8
21,100,1308,189,8
21,100,1308,189,8
21,100,1308,189,8
21,100,1308,189,8
21,100,1308,189,8
21,100,1308,189,8
21,100,1308,189,8
21,100,1308,189,8
21,100,1308,189,8
21,100,1308,189,8
21,100,1308,189,8
21,100,1308,189,8
21,100,1308,189,8
21,100,1308,189,8
21,100,1308,189,47
21,100,1308,189,8
21,100,1308,189,12
21,100,1308,189,8
21,100,1308,189,8
21,100,1308,189,8
21,100,1308,189,8
21,100,1308,189,8
21,100,1308,189,8
21,100,1308,189,7
21,100,1308,189,8
21,100,1308,189,12
21,100,1308,189,8
21,1100,18076,2454,92
21,1100,18076,2454,93
21,1100,18076,2454,99
21,1100,18076,2454,91
21,1100,18076,2454,145
21,1100,18076,2454,97
21,1100,18076,2454,90
21,1100,18076,2454,90
21,1100,18076,2454,94
21,1100,18076,2454,145
21,1100,18076,2454,96
21,1100,18076,2454,90
21,1100,18076,2454,104
21,1100,18076,2454,88
21,1100,18076,2454,99
21,1100,18076,2454,99
21,1100,18076,2454,136
21,1100,18076,2454,88
21,1100,18076,2454,145
21,1100,18076,2454,98
21,1100,18076,2454,88
21,1100,18076,2454,98
21,1100,18076,2454,84
21,1100,18076,2454,98
21,1100,18076,2454,91
21,1100,18076,2454,96
21,1100,17504,2406,82
21,1100,17504,2406,95
21,1100,17504,2406,137
21,1100,17504,2406,86
21,1100,17504,2406,80
21,1100,17504,2406,85
21,1100,17504,2406,85
21,1100,17504,2406,96
21,1100,17504,2406,85
21,1100,17504,2406,82
21,1100,17504,2406,82
21,1100,17504,2406,101
21,1100,17504,2406,80
21,1100,17504,2406,86
21,1100,17504,2406,85
21,1100,17504,2406,80
21,1100,17504,2406,82
21,1100,17504,2406,90
21,1100,17504,2406,96
21,1100,17504,2406,99
21,1100,17504,2406,91
21,1100,17504,2406,96
21,1100,17504,2406,90
21,1100,17504,2406,89
21,2100,32813,4525,189
21,2100,32813,4525,279
21,2100,32813,4525,179
21,2100,32813,4525,190
21,2100,32813,4525,188
21,2100,32813,4525,173
21,2100,32813,4525,169
21,2100,32813,4525,171
21,2100,32813,4525,165
21,2100,32813,4525,176
21,2100,32813,4525,176
21,2100,32813,4525,152
21,2100,32813,4525,189
21,2100,32813,4525,166
21,2100,32813,4525,148
21,2100,32813,4525,180
21,2100,32813,4525,148
21,2100,32813,4525,148
21,2100,32813,4525,190
21,2100,32813,4525,216
21,2100,32813,4525,153
21,2100,32813,4525,169
21,2100,32813,4525,171
21,2100,32813,4525,187
21,2100,32813,4525,176
21,2100,32813,4525,184
21,2100,32813,4525,173
21,2100,32813,4525,158
21,2100,32813,4525,177
21,2100,32813,4525,148
21,2100,32813,4525,193
21,2100,32813,4525,160
21,2100,32813,4525,188
21,2100,32813,4525,164
21,2100,32813,4525,170
21,2100,32813,4525,191
21,2100,32813,4525,169
21,2100,32813,4525,183
21,2100,32813,4525,186
21,2100,32813,4525,177
21,2100,32813,4525,195
21,2100,32813,4525,176
21,2100,32813,4525,150
21,2100,32813,4525,189
21,2100,32813,4525,178
21,2100,32813,4525,166
21,2100,32813,4525,177
21,2100,32813,4525,192
21,2100,32813,4525,162
21,2100,32813,4525,178
21,3100,49916,6615,228
21,3100,49916,6615,252
21,3100,49916,6615,281
21,3100,49916,6615,267
21,3100,49916,6615,221
21,3100,49916,6615,251
21,3100,49916,6615,218
21,3100,49916,6615,261
21,3100,49916,6615,234
21,3100,49916,6615,245
21,3100,49916,6615,261
21,3100,49916,6615,420
21,3100,49916,6615,250
21,3100,49916,6615,259
21,3100,49916,6615,285
21,3100,49916,6615,256
21,3100,49916,6615,431
21,3100,49916,6615,245
21,3100,49916,6615,220
21,3100,49916,6615,247
21,3100,49916,6615,216
21,3100,51231,6696,250
21,3100,51231,6696,286
21,3100,51231,6696,374
21,3100,51231,6696,226
21,3100,51231,6696,238
21,3100,51231,6696,301
21,3100,51231,6696,261
21,3100,51231,6696,243
21,3100,51231,6696,226
21,3100,51231,6696,261
21,3100,51231,6696,237
21,3100,51231,6696,255
21,3100,51231,6696,258
21,3100,51231,6696,263
21,3100,51231,6696,233
21,3100,51231,6696,234
21,3100,51231,6696,462
21,3100,51231,6696,236
21,3100,51231,6696,280
21,3100,51231,6696,496
21,3100,51231,6696,263
21,3100,51231,6696,257
21,3100,51231,6696,271
21,3100,51231,6696,276
21,3100,51231,6696,256
21,3100,51231,6696,240
21,3100,51231,6696,229
21,3100,51231,6696,318
21,3100,51231,6696,263
21,4100,65872,9003,318
21,4100,65872,9003,312
21,4100,65872,9003,301
21,4100,65872,9003,396
21,4100,65872,9003,369
21,4100,65872,9003,516
21,4100,65872,9003,321
21,4100,65872,9003,375
21,4100,65872,9003,325
21,4100,65872,9003,329
21,4100,65872,9003,326
21,4100,65872,9003,302
21,4100,65872,9003,335
21,4100,65872,9003,340
21,4100,65872,9003,347
21,4100,65872,9003,377
21,4100,65872,9003,350
21,4100,65872,9003,324
21,4100,65872,9003,311
21,4100,65872,9003,394
21,4100,65872,9003,561
21,4100,65872,9003,347
21,4100,65872,9003,336
21,4100,65872,9003,370
21,4100,65872,9003,354
21,4100,65872,9003,344
21,4100,65872,9003,348
21,4100,65872,9003,335
21,4100,65872,9003,324
21,4100,65872,9003,370
21,4100,65872,9003,309
21,4100,65872,9003,304
21,4100,65872,9003,316
21,4100,65872,9003,305
21,4100,65872,9003,339
21,4100,65872,9003,340
21,4100,65872,9003,321
21,4100,65872,9003,319
21,4100,65872,9003,343
21,4100,65872,9003,342
21,4100,65872,9003,407
21,4100,65872,9003,338
21,4100,65872,9003,310
21,4100,65872,9003,316
21,4100,65872,9003,311
21,4100,65872,9003,515
21,4100,65872,9003,316
21,4100,65872,9003,351
21,4100,65872,9003,296
21,4100,65872,9003,332
21,5100,79120,10799,381
21,5100,79120,10799,567
21,5100,79120,10799,360
21,5100,79120,10799,364
21,5100,79120,10799,454
21,5100,79120,10799,398
21,5100,79120,10799,400
21,5100,79120,10799,388
21,5100,79120,10799,401
21,5100,83791,11371,375
21,5100,83791,11371,418
21,5100,83791,11371,378
21,5100,83791,11371,411
21,5100,83791,11371,376
21,5100,83791,11371,422
21,5100,83791,11371,617
21,5100,83791,11371,369
21,5100,83791,11371,378
21,5100,83791,11371,391
21,5100,83791,11371,381
21,5100,83791,11371,413
21,5100,83791,11371,374
21,5100,83791,11371,412
21,5100,83791,11371,428
21,5100,83791,11371,425
21,5100,83791,11371,416
21,5100,83791,11371,388
21,5100,83791,11371,479
21,5100,83791,11371,419
21,5100,83791,11371,467
21,5100,83791,11371,421
21,5100,83791,11371,420
21,5100,83791,11371,415
21,5100,83791,11371,429
21,5100,83791,11371,510
21,5100,83791,11371,364
21,5100,83791,11371,385
21,5100,83791,11371,376
21,5100,83791,11371,379
21,5100,83791,11371,374
21,5100,83791,11371,467
21,5100,83791,11371,480
21,5100,83791,11371,461
21,5100,83791,11371,421
21,5100,83791,11371,469
21,5100,83791,11371,388
21,5100,83791,11371,521
21,5100,83791,11371,447
21,5100,83791,11371,429
21,5100,83791,11371,414
21,6100,98440,13408,477
21,6100,98440,13408,481
21,6100,98440,13408,485
21,6100,98440,13408,571
21,6100,98440,13408,549
21,6100,98440,13408,434
21,6100,98440,13408,480
21,6100,98440,13408,559
21,6100,98440,13408,516
21,6100,98440,13408,614
21,6100,98440,13408,543
21,6100,98440,13408,440
21,6100,98440,13408,583
21,6100,98440,13408,575
21,6100,98440,13408,470
21,6100,98440,13408,527
21,6100,98440,13408,486
21,6100,98440,13408,503
21,6100,98440,13408,476
21,6100,98440,13408,441
21,6100,98440,13408,468
21,6100,98440,13408,493
21,6100,98440,13408,439
21,6100,98440,13408,436
21,6100,98440,13408,439
21,6100,98440,13408,451
21,6100,98440,13408,481
21,6100,98440,13408,651
21,6100,98440,13408,548
21,6100,98440,13408,447
21,6100,98440,13408,549
21,6100,98440,13408,554
21,6100,98440,13408,560
21,6100,98440,13408,443
21,6100,98440,13408,559
21,6100,98440,13408,549
21,6100,98440,13408,486
21,6100,98440,13408,582
21,6100,98440,13408,487
21,6100,98440,13408,515
21,6100,98440,13408,442
21,6100,98440,13408,537
21,6100,98440,13408,495
21,6100,98440,13408,638
21,6100,98440,13408,492
21,6100,98440,13408,469
21,6100,98516,13469,620
21,6100,98516,13469,458
21,6100,98516,13469,440
21,6100,98516,13469,438
21,7100,111890,15495,499
21,7100,111890,15495,515
21,7100,111890,15495,502
21,7100,111890,15495,543
21,7100,111890,15495,492
21,7100,111890,15495,546
21,7100,111890,15495,627
21,7100,111890,15495,535
21,7100,111890,15495,520
21,7100,111890,15495,616
21,7100,111890,15495,514
21,7100,111890,15495,532
21,7100,111890,15495,560
21,7100,111890,15495,577
21,7100,111890,15495,496
21,7100,111890,15495,587
21,7100,111890,15495,551
21,7100,111890,15495,625
21,7100,111890,15495,576
21,7100,111890,15495,553
21,7100,111890,15495,565
21,7100,111890,15495,569
21,7100,111890,15495,514
21,7100,111890,15495,562
21,7100,111890,15495,555
21,7100,111890,15495,510
21,7100,111890,15495,569
21,7100,111890,15495,539
21,7100,111890,15495,550
21,7100,111890,15495,563
21,7100,111890,15495,539
21,7100,111890,15495,540
21,7100,111890,15495,575
21,7100,111890,15495,526
21,7100,111890,15495,516
21,7100,111890,15495,548
21,7100,111890,15495,533
21,7100,111890,15495,550
21,7100,111890,15495,567
21,7100,111890,15495,587
21,7100,111890,15495,561
21,7100,111890,15495,657
21,7100,111890,15495,552
21,7100,111890,15495,557
21,7100,111890,15495,513
21,7100,111890,15495,536
21,7100,111890,15495,552
21,7100,111890,15495,501
21,7100,111890,15495,549
21,7100,111890,15495,537
21,8100,126643,17631,560
21,8100,126643,17631,558
21,8100,126643,17631,560
21,8100,126643,17631,708
21,8100,126643,17631,712
21,8100,126643,17631,576
21,8100,126643,17631,573
21,8100,126643,17631,594
21,8100,126643,17631,572
21,8100,126643,17631,592
21,8100,126643,17631,573
21,8100,126643,17631,570
21,8100,126643,17631,599
21,8100,126643,17631,584
21,8100,126643,17631,572
21,8100,126643,17631,677
