n,k,comparisons,swaps
700,350,2626,1205
700,350,2626,1205
700,350,2465,720
700,350,2465,720
700,350,2465,720
700,350,2465,720
700,350,2465,720
700,350,2465,720
700,350,2465,720
700,350,2465,720
700,350,2465,720
700,350,2465,720
700,525,2291,707
700,525,2291,707
700,525,2291,707
700,525,2291,707
700,525,2291,707
700,525,2291,707
700,525,2291,707
700,525,2291,707
700,525,2291,707
700,525,2291,707
700,525,2291,707
700,525,2291,707
700,525,2291,707
700,525,2291,707
700,525,2291,707
700,525,2291,707
700,525,2291,707
700,525,2291,707
700,525,2291,707
700,525,2291,707
700,525,2291,707
700,525,2291,707
700,525,2291,707
700,525,2291,707
700,525,2291,707
700,525,2291,707
700,525,2291,707
700,525,2291,707
700,525,2291,707
700,525,2291,707
700,525,2291,707
700,525,2291,707
700,525,2291,707
700,525,2291,707
700,525,2291,707
700,525,2291,707
700,525,2291,707
700,525,2291,707
700,525,2291,707
700,525,2291,707
700,525,2291,707
700,525,2291,707
700,525,2291,707
700,525,2291,707
700,525,2291,707
700,525,2291,707
700,525,2291,707
700,525,2291,707
700,525,2291,707
700,525,2291,707
700,700,2093,697
700,700,2093,697
700,700,2093,697
700,700,2093,697
700,700,2093,697
700,700,2093,697
700,700,2093,697
700,700,902,688
700,700,1143,657
700,700,1143,657
700,700,1143,657
700,700,1143,657
700,700,1143,657
700,700,1143,657
700,700,1143,657
700,700,1143,657
700,700,1143,657
700,700,1143,657
700,700,1143,657
700,700,1143,657
700,700,1143,657
700,700,1143,657
700,700,1143,657
700,700,1143,657
700,700,1143,657
700,700,1143,657
700,700,1143,657
700,700,1143,657
700,700,1143,657
700,700,1143,657
700,700,1143,657
700,700,1143,657
700,700,1143,657
700,700,1143,657
700,700,1143,657
700,700,1143,657
700,700,1143,657
700,700,1143,657
700,700,1143,657
700,700,1143,657
700,700,1143,657
700,700,1143,657
700,700,1143,657
700,700,1143,657
700,700,1143,657
700,700,1143,657
700,700,1143,657
700,700,1143,657
700,700,1143,657
700,700,1143,657
800,1,1748,955
800,1,1748,955
800,1,1748,955
800,1,1748,955
800,1,1748,955
800,1,1748,955
800,1,1748,955
800,1,1748,955
800,1,1748,955
800,1,1748,955
800,1,1748,955
800,1,1748,955
800,1,1748,955
800,1,1748,955
800,1,1748,955
800,1,1748,955
800,1,1748,955
800,1,1748,955
800,1,1748,955
800,1,1748,955
800,1,1748,955
800,1,1748,955
800,1,1748,955
800,1,1748,955
800,1,1748,955
800,1,1748,955
800,1,1748,955
800,1,1748,955
800,1,1748,955
800,1,1748,955
800,1,1748,964
800,1,1748,964
800,1,1748,964
800,1,1748,964
800,1,1748,964
800,1,1748,964
800,1,1748,964
800,1,1748,964
800,1,1748,964
800,1,1748,964
800,1,1748,964
800,1,1748,964
800,1,1748,964
800,1,1748,964
800,1,1748,964
800,1,1748,964
800,1,1748,964
800,1,1748,964
800,1,1748,964
800,1,1748,964
800,200,2260,1186
800,200,2260,1186
800,200,2260,1186
800,200,2260,1186
800,200,2260,1186
800,200,2260,1186
800,200,2260,1186
800,200,2260,1186
800,200,2260,1186
800,200,2260,1186
800,200,2260,1186
800,200,2260,1186
800,200,2260,1186
800,200,2260,1186
800,200,2260,1186
800,200,2260,1186
800,200,2260,1186
800,200,2260,1186
800,200,2260,1186
800,200,2260,1186
800,200,2260,1186
800,200,2260,1186
800,200,2260,1186
800,200,2260,1186
800,200,2260,1186
800,200,2260,1186
800,200,2260,1186
800,200,2260,1186
800,200,2260,1186
800,200,2260,1186
800,200,2260,1186
800,200,2260,1186
800,200,2260,1186
800,200,2260,1186
800,200,2260,1186
800,200,2260,1186
800,200,2260,1186
800,200,2260,1186
800,200,2260,1186
800,200,2260,1186
800,200,2260,1186
800,200,2260,1186
800,200,2260,1186
800,200,2260,1186
800,200,2260,1186
800,200,2260,1186
800,200,2260,1186
800,200,2260,1186
800,200,2260,1186
800,200,2260,1186
800,400,2080,1005
800,400,2080,1005
800,400,2224,785
800,400,2224,785
800,400,2224,785
800,400,2224,785
800,400,2224,785
800,400,2224,785
800,400,2224,785
800,400,2224,785
800,400,2224,785
800,400,2224,785
800,400,2224,785
800,400,2224,785
800,400,2224,785
800,400,2224,785
800,400,2224,785
800,400,2224,785
800,400,2224,785
800,400,2224,785
800,400,2224,785
800,400,2224,785
800,400,2224,785
800,400,2224,785
800,400,2224,785
800,400,2224,785
800,400,2224,785
800,400,2224,785
800,400,2224,785
800,400,2224,785
800,400,2224,785
800,400,2224,785
800,400,2224,785
800,400,2224,785
800,400,2224,785
800,400,2224,785
800,400,2224,785
800,400,2224,785
800,400,2224,785
800,400,2224,785
800,400,2224,785
800,400,2224,785
800,400,2224,785
800,400,2224,785
800,400,2224,785
800,400,2224,785
800,400,2224,785
800,400,2224,785
800,400,2224,785
800,400,2224,785
800,600,2901,1050
800,600,2901,1050
800,600,2901,1050
800,600,2901,1050
800,600,2901,1050
800,600,2901,1050
800,600,2901,1050
800,600,2901,1050
800,600,2901,1050
800,600,2901,1050
800,600,2901,1050
800,600,2901,1050
800,600,2901,1050
800,600,2901,1050
800,600,2901,1050
800,600,2901,1050
800,600,2901,1050
800,600,2901,1050
800,600,2901,1050
800,600,2901,1050
800,600,2901,1050
800,600,1829,940
800,600,1829,940
800,600,1829,940
800,600,1829,940
800,600,1829,940
800,600,1829,940
800,600,1829,940
800,600,1829,940
800,600,1829,940
800,600,1829,940
800,600,1829,940
800,600,1829,940
800,600,1829,940
800,600,1829,940
800,600,1829,940
800,600,1829,940
800,600,1829,940
800,600,1829,940
800,600,1829,940
800,600,1829,940
800,600,1829,940
800,600,1829,940
800,600,1829,940
800,600,1829,940
800,600,1829,940
800,600,1829,940
800,600,1829,940
800,600,1829,940
800,600,1829,940
800,800,1814,800
800,800,1814,800
800,800,1814,800
800,800,1814,800
800,800,1814,800
800,800,1814,800
800,800,1814,800
800,800,1814,800
800,800,1814,800
800,800,1814,800
800,800,1814,800
800,800,1814,800
800,800,1814,800
800,800,1814,800
800,800,1814,800
800,800,1814,800
800,800,1814,800
800,800,1814,800
800,800,1814,800
800,800,1814,800
800,800,1814,800
800,800,1814,800
800,800,1814,800
800,800,1814,800
800,800,1814,800
800,800,1814,800
800,800,1814,800
800,800,1814,800
800,800,1814,800
800,800,1814,800
800,800,1814,800
800,800,1814,800
800,800,1814,800
800,800,1814,800
800,800,1814,800
800,800,1814,800
800,800,1814,800
800,800,1814,800
800,800,1814,800
800,800,1814,800
800,800,1814,800
800,800,1292,784
800,800,1292,784
800,800,1292,784
800,800,1292,784
800,800,1292,784
800,800,1292,784
800,800,1292,784
800,800,1292,784
800,800,1292,784
900,1,1437,552
900,1,1437,552
900,1,1437,552
900,1,1437,552
900,1,1437,552
900,1,1437,552
900,1,1437,552
900,1,1437,552
900,1,1437,552
900,1,1437,552
900,1,1437,552
900,1,1437,552
900,1,1437,552
900,1,1437,552
900,1,1437,552
900,1,1437,552
900,1,1437,552
900,1,1437,552
900,1,1437,552
900,1,1437,552
900,1,1437,552
900,1,1437,552
900,1,1437,552
900,1,1437,552
900,1,1437,552
900,1,1437,552
900,1,1437,552
900,1,1437,552
900,1,1437,552
900,1,1437,552
900,1,1437,552
900,1,1437,552
900,1,1437,552
900,1,1437,552
900,1,1437,552
900,1,1437,552
900,1,1437,552
900,1,1437,552
900,1,1437,552
900,1,1437,552
900,1,1437,552
900,1,1437,552
900,1,1437,552
900,1,1437,552
900,1,1437,552
900,1,1437,552
900,1,1437,552
900,1,1437,552
900,1,1437,552
900,1,1437,552
900,225,2135,961
900,225,2135,961
900,225,2135,961
900,225,2135,961
900,225,2135,961
900,225,2135,961
900,225,2135,961
900,225,2135,961
900,225,1515,668
900,225,2542,1193
900,225,2542,1193
900,225,2542,1193
900,225,2542,1193
900,225,2542,1193
900,225,2542,1193
900,225,2542,1193
900,225,2542,1193
900,225,2542,1193
900,225,2542,1193
900,225,2542,1193
900,225,2542,1193
900,225,2542,1193
900,225,2542,1193
900,225,2542,1193
900,225,2542,1193
900,225,2542,1193
900,225,2542,1193
900,225,2542,1193
900,225,2542,1193
900,225,2542,1193
900,225,2542,1193
900,225,2542,1193
900,225,2542,1193
900,225,2542,1193
900,225,2542,1193
900,225,2542,1193
900,225,2542,1193
900,225,2542,1193
900,225,2542,1193
900,225,2542,1193
900,225,2542,1193
900,225,2542,1193
900,225,2542,1193
900,225,2542,1193
900,225,2542,1193
900,225,2542,1193
900,225,2542,1193
900,225,2542,1193
900,225,2542,1193
900,225,2542,1193
900,450,2290,1171
900,450,2290,1171
900,450,2290,1171
900,450,2290,1171
900,450,2290,1171
900,450,2290,1171
900,450,2290,1171
900,450,2290,1171
900,450,2290,1171
900,450,2290,1171
900,450,2290,1171
900,450,2290,1171
900,450,2290,1171
900,450,2290,1171
900,450,2290,1171
900,450,2290,1171
900,450,2290,1171
900,450,2290,1171
900,450,2290,1171
900,450,2290,1171
900,450,2290,1171
900,450,2290,1171
900,450,2290,1171
900,450,2290,1171
900,450,2290,1171
900,450,2290,1171
900,450,2290,1171
900,450,2290,1171
900,450,2290,1171
900,450,2290,1171
900,450,4055,2058
900,450,6536,3743
900,450,6536,3743
900,450,6536,3743
900,450,6536,3743
900,450,6536,3743
900,450,6536,3743
900,450,6536,3743
900,450,6536,3743
900,450,6536,3743
900,450,6536,3743
900,450,6536,3743
900,450,6536,3743
900,450,6536,3743
900,450,6536,3743
900,450,6536,3743
900,450,6536,3743
900,450,6536,3743
900,450,6536,3743
900,450,6536,3743
900,675,4509,2677
900,675,4509,2677
900,675,4509,2677
900,675,4509,2677
900,675,4509,2677
900,675,4509,2677
900,675,4509,2677
900,675,4509,2677
900,675,4509,2677
900,675,4509,2677
900,675,4509,2677
900,675,4509,2677
900,675,4509,2677
900,675,4509,2677
900,675,4509,2677
900,675,4509,2677
900,675,4509,2677
900,675,4509,2677
900,675,4509,2677
900,675,4509,2677
900,675,4509,2677
900,675,4509,2677
900,675,4509,2677
900,675,4509,2677
900,675,4509,2677
900,675,4509,2677
900,675,4509,2677
900,675,4509,2677
900,675,4509,2677
900,675,4509,2677
900,675,4509,2677
900,675,4509,2677
900,675,4509,2677
900,675,4509,2677
900,675,4509,2677
900,675,4509,2677
900,675,4509,2677
900,675,4509,2677
900,675,4509,2677
900,675,4509,2677
900,675,4509,2677
900,675,4509,2677
900,675,4509,2677
900,675,4509,2677
900,675,4509,2677
900,675,4509,2677
900,675,4509,2677
900,675,4509,2677
900,675,4509,2677
900,675,1161,676
900,900,1664,900
900,900,1664,900
900,900,1664,900
900,900,1664,900
900,900,1664,900
900,900,1664,900
900,900,1664,900
900,900,1664,900
900,900,1664,900
900,900,1664,900
900,900,1664,900
900,900,1664,900
900,900,1664,900
900,900,1664,900
900,900,1664,900
900,900,1664,900
900,900,1664,900
900,900,1664,900
900,900,1664,900
900,900,1664,900
900,900,1664,900
900,900,1664,900
900,900,1664,900
900,900,1664,900
900,900,1664,900
900,900,1664,900
900,900,1664,900
900,900,1664,900
900,900,1664,900
900,900,1664,900
900,900,1664,900
900,900,1664,900
900,900,1664,900
900,900,1664,900
900,900,1664,900
900,900,1664,900
900,900,1664,900
900,900,1664,900
900,900,1664,900
900,900,1664,900
900,900,1664,900
900,900,1664,900
900,900,1664,900
900,900,1664,900
900,900,1664,900
900,900,1664,900
900,900,1664,900
900,900,1664,900
900,900,1664,900
900,900,1664,900
1000,1,1668,674
1000,1,1668,674
1000,1,1668,674
1000,1,1668,674
1000,1,1668,674
1000,1,1668,674
1000,1,1668,674
1000,1,1668,674
1000,1,1668,674
1000,1,1668,674
1000,1,1668,674
1000,1,1668,674
1000,1,1668,674
1000,1,1668,674
1000,1,1668,674
1000,1,1668,674
1000,1,1668,674
1000,1,1668,674
1000,1,1668,674
1000,1,1668,674
1000,1,1668,674
1000,1,3143,2053
1000,1,3143,2053
1000,1,3143,2053
1000,1,3143,2053
1000,1,3143,2053
1000,1,3143,2053
1000,1,3143,2053
1000,1,3143,2053
1000,1,3143,2053
1000,1,3143,2053
1000,1,3143,2053
1000,1,3143,2053
1000,1,3143,2053
1000,1,3143,2053
1000,1,3143,2053
1000,1,3143,2053
1000,1,3143,2053
1000,1,3143,2053
1000,1,3143,2053
1000,1,3143,2053
1000,1,3143,2053
1000,1,3143,2053
1000,1,3143,2053
1000,1,3143,2053
1000,1,3143,2053
1000,1,3143,2053
1000,1,3143,2053
1000,1,3143,2053
1000,1,3143,2053
1000,250,5222,3053
1000,250,5222,3053
1000,250,5222,3053
1000,250,5222,3053
1000,250,5222,3053
1000,250,5222,3053
1000,250,5222,3053
1000,250,5222,3053
1000,250,5222,3053
1000,250,5222,3053
1000,250,5222,3053
1000,250,5222,3053
1000,250,5222,3053
1000,250,5222,3053
1000,250,5222,3053
1000,250,5222,3053
1000,250,5222,3053
1000,250,5222,3053
1000,250,5222,3053
1000,250,5222,3053
1000,250,5222,3053
1000,250,5222,3053
1000,250,5222,3053
1000,250,5222,3053
1000,250,5222,3053
1000,250,5222,3053
1000,250,5222,3053
1000,250,5222,3053
1000,250,5222,3053
1000,250,5222,3053
1000,250,5222,3053
1000,250,5222,3053
1000,250,5222,3053
1000,250,5222,3053
1000,250,5222,3053
1000,250,5222,3053
1000,250,5222,3053
1000,250,5222,3053
1000,250,5222,3053
1000,250,5222,3053
1000,250,2465,1292
1000,250,2959,379
1000,250,2959,379
1000,250,2959,379
1000,250,2959,379
1000,250,2959,379
1000,250,2959,379
1000,250,2959,379
1000,250,2959,379
1000,250,2959,379
1000,500,6334,2546
1000,500,6334,2546
1000,500,6334,2546
1000,500,6334,2546
1000,500,6334,2546
1000,500,6334,2546
1000,500,6334,2546
1000,500,6334,2546
1000,500,6334,2546
1000,500,6334,2546
1000,500,6334,2546
1000,500,6334,2546
1000,500,6334,2546
1000,500,6334,2546
1000,500,6334,2546
1000,500,6334,2546
1000,500,6334,2546
1000,500,6334,2546
1000,500,6334,2546
1000,500,6334,2546
1000,500,6334,2546
1000,500,6334,2546
1000,500,6334,2546
1000,500,6334,2546
1000,500,6334,2546
1000,500,6334,2546
1000,500,6334,2546
1000,500,6334,2546
1000,500,6334,2546
1000,500,6334,2546
1000,500,6334,2546
1000,500,6334,2546
1000,500,6334,2546
1000,500,6334,2546
1000,500,6334,2546
1000,500,6334,2546
1000,500,6334,2546
1000,500,6334,2546
1000,500,6334,2546
1000,500,6334,2546
1000,500,6334,2546
1000,500,6334,2546
1000,500,6334,2546
1000,500,6334,2546
1000,500,6334,2546
1000,500,6334,2546
1000,500,6334,2546
1000,500,6334,2546
1000,500,6334,2546
1000,500,6334,2546
1000,750,4633,1611
1000,750,4633,1611
1000,750,4633,1611
1000,750,4633,1611
1000,750,4633,1611
1000,750,4633,1611
1000,750,4633,1611
1000,750,4633,1611
1000,750,3447,1201
1000,750,2356,1572
1000,750,2356,1572
1000,750,2356,1572
1000,750,2356,1572
1000,750,2356,1572
1000,750,2356,1572
1000,750,2356,1572
1000,750,2356,1572
1000,750,2356,1572
1000,750,2356,1572
1000,750,2356,1572
1000,750,2356,1572
1000,750,2356,1572
1000,750,2356,1572
1000,750,2356,1572
1000,750,2356,1572
1000,750,2356,1572
1000,750,2356,1572
1000,750,2356,1572
1000,750,2356,1572
1000,750,2356,1572
1000,750,2356,1572
1000,750,2356,1572
1000,750,2356,1572
1000,750,2356,1572
1000,750,2356,1572
1000,750,2356,1572
1000,750,2356,1572
1000,750,2356,1572
1000,750,2356,1572
1000,750,2356,1572
1000,750,2356,1572
1000,750,2356,1572
1000,750,2356,1572
1000,750,2356,1572
1000,750,2356,1572
1000,750,2356,1572
1000,750,2356,1572
1000,750,2356,1572
1000,750,2356,1572
1000,750,2356,1572
1000,1000,1337,986
1000,1000,1337,986
1000,1000,1337,986
1000,1000,1337,986
1000,1000,1337,986
1000,1000,1337,986
1000,1000,1337,986
1000,1000,1337,986
1000,1000,1337,986
1000,1000,1337,986
1000,1000,1337,986
1000,1000,1337,986
1000,1000,1337,986
1000,1000,1337,986
1000,1000,1337,986
1000,1000,1337,986
1000,1000,1337,986
1000,1000,1337,986
1000,1000,1337,986
1000,1000,1337,986
1000,1000,1337,986
1000,1000,1337,986
1000,1000,1337,986
1000,1000,1337,986
1000,1000,1337,986
1000,1000,1337,986
1000,1000,1337,986
1000,1000,1101,994
1000,1000,1101,994
1000,1000,1101,994
1000,1000,1101,994
1000,1000,1101,994
1000,1000,1101,994
1000,1000,1101,994
1000,1000,1101,994
1000,1000,1101,994
1000,1000,1101,994
1000,1000,1101,994
1000,1000,1101,994
1000,1000,1101,994
1000,1000,1101,994
1000,1000,1101,994
1000,1000,1101,994
1000,1000,1101,994
1000,1000,1101,994
1000,1000,1101,994
1000,1000,1101,994
1000,1000,1101,994
1000,1000,1101,994
1000,1000,1101,994
1100,1,3080,1973
1100,1,3080,1973
1100,1,3080,1973
1100,1,3080,1973
1100,1,3080,1973
1100,1,3080,1973
1100,1,3080,1973
1100,1,3080,1973
1100,1,3080,1973
1100,1,3080,1973
1100,1,3080,1973
1100,1,3080,1973
1100,1,3080,1973
1100,1,3080,1973
1100,1,3080,1973
1100,1,3080,1973
1100,1,3080,1973
1100,1,3080,1973
1100,1,3080,1973
1100,1,3080,1973
1100,1,3080,1973
1100,1,3080,1973
1100,1,3080,1973
1100,1,3080,1973
1100,1,3080,1973
1100,1,3080,1973
1100,1,3080,1973
1100,1,3080,1973
1100,1,3080,1973
1100,1,3080,1973
1100,1,3080,1973
1100,1,3080,1973
1100,1,3080,1973
1100,1,3080,1973
1100,1,3080,1973
1100,1,3080,1973
1100,1,3080,1973
1100,1,3080,1973
1100,1,3080,1973
1100,1,3080,1973
1100,1,3080,1973
1100,1,3080,1973
1100,1,3080,1973
1100,1,3080,1973
1100,1,3080,1973
1100,1,1693,603
1100,1,1693,603
1100,1,1693,603
1100,1,1693,603
1100,1,1693,603
1100,275,1815,666
1100,275,1815,666
1100,275,1815,666
1100,275,1815,666
1100,275,1815,666
1100,275,1815,666
1100,275,1815,666
1100,275,1815,666
1100,275,1815,666
1100,275,1815,666
1100,275,1815,666
1100,275,1815,666
1100,275,1815,666
1100,275,1815,666
1100,275,1815,666
1100,275,1815,666
1100,275,1815,666
1100,275,1815,666
1100,275,1815,666
1100,275,1815,666
1100,275,1815,666
1100,275,1815,666
1100,275,1815,666
1100,275,1815,666
1100,275,1815,666
1100,275,1815,666
1100,275,1815,666
1100,275,1815,666
1100,275,1815,666
1100,275,1815,666
1100,275,1815,666
1100,275,1815,666
1100,275,1815,666
1100,275,1815,666
1100,275,1815,666
1100,275,1815,666
1100,275,1815,666
1100,275,1815,666
1100,275,1815,666
1100,275,1815,666
1100,275,1815,666
1100,275,1815,666
1100,275,1815,666
1100,275,1815,666
1100,275,1815,666
1100,275,1815,666
1100,275,1815,666
1100,275,1815,666
1100,275,1815,666
1100,275,1815,666
1100,550,3658,1900
1100,550,3658,1900
1100,550,3658,1900
1100,550,3658,1900
1100,550,3658,1900
1100,550,3658,1900
1100,550,3658,1900
1100,550,3658,1900
1100,550,3658,1900
1100,550,3658,1900
1100,550,3658,1900
1100,550,3658,1900
1100,550,3658,1900
1100,550,3658,1900
1100,550,2307,867
1100,550,2307,867
1100,550,2307,867
1100,550,2307,867
1100,550,2307,867
1100,550,2307,867
1100,550,2307,867
1100,550,2307,867
1100,550,2307,867
1100,550,2307,867
1100,550,2307,867
1100,550,2307,867
1100,550,2307,867
1100,550,2307,867
1100,550,2307,867
1100,550,2307,867
1100,550,2307,867
1100,550,2307,867
1100,550,2307,867
1100,550,2307,867
1100,550,2307,867
1100,550,2307,867
1100,550,2307,867
1100,550,2307,867
1100,550,2307,867
1100,550,2307,867
1100,550,2307,867
1100,550,2307,867
1100,550,2307,867
1100,550,2307,867
1100,550,2307,867
1100,550,2307,867
1100,550,2307,867
1100,550,2307,867
1100,550,2307,867
1100,550,2307,867
1100,825,4345,1335
1100,825,4345,1335
1100,825,4345,1335
1100,825,4345,1335
1100,825,4345,1335
1100,825,4345,1335
1100,825,4345,1335
1100,825,4345,1335
1100,825,4345,1335
1100,825,4345,1335
1100,825,4345,1335
1100,825,4345,1335
1100,825,4345,1335
1100,825,4345,1335
1100,825,4345,1335
1100,825,4345,1335
1100,825,4345,1335
1100,825,4345,1335
1100,825,4345,1335
1100,825,4345,1335
1100,825,4345,1335
1100,825,4345,1335
1100,825,4345,1335
1100,825,4345,1335
1100,825,4345,1335
1100,825,4345,1335
1100,825,4345,1335
1100,825,4345,1335
1100,825,4345,1335
1100,825,4345,1335
1100,825,4345,1335
1100,825,4345,1335
1100,825,4345,1335
1100,825,4345,1335
1100,825,2954,1485
1100,825,2954,1485
1100,825,2954,1485
1100,825,2954,1485
1100,825,2954,1485
1100,825,2954,1485
1100,825,2954,1485
1100,825,2954,1485
1100,825,2954,1485
1100,825,2954,1485
1100,825,2954,1485
1100,825,2954,1485
1100,825,2954,1485
1100,825,2954,1485
1100,825,2954,1485
1100,825,2954,1485
1100,1100,1527,970
1100,1100,1527,970
1100,1100,1527,970
1100,1100,1527,970
1100,1100,1527,970
1100,1100,1527,970
1100,1100,1527,970
1100,1100,1527,970
1100,1100,1527,970
1100,1100,1527,970
1100,1100,1527,970
1100,1100,1527,970
1100,1100,1527,970
1100,1100,1527,970
1100,1100,1527,970
1100,1100,1527,970
1100,1100,1527,970
1100,1100,1527,970
1100,1100,1527,970
1100,1100,1527,970
1100,1100,1527,970
1100,1100,1527,970
1100,1100,1527,970
1100,1100,1527,970
1100,1100,1527,970
1100,1100,1527,970
1100,1100,1527,970
1100,1100,1527,970
1100,1100,1527,970
1100,1100,1527,970
